province,alert_date,alert_type,lead_time_days
azuay,1991-07-23,Calor extremo,50
azuay,1991-07-19,Calor extremo,45
azuay,1991-07-20,Calor extremo,45
azuay,1991-07-23,Calor extremo,47
azuay,1991-06-22,Calor extremo,15
azuay,1991-06-23,Calor extremo,15
azuay,1991-07-24,Calor extremo,38
azuay,1991-12-26,Calor extremo,29
azuay,1991-12-27,Calor extremo,29
azuay,1991-12-09,Calor extremo,10
azuay,1992-02-21,Calor extremo,41
azuay,1992-02-27,Calor extremo,41
azuay,1992-03-03,Calor extremo,45
azuay,1992-02-26,Calor extremo,38
azuay,1992-02-17,Calor extremo,16
azuay,1992-02-02,Calor extremo,0
azuay,1992-04-10,Calor extremo,31
azuay,1992-04-11,Calor extremo,31
azuay,1992-04-12,Calor extremo,31
azuay,1992-06-23,Calor extremo,27
azuay,1992-06-24,Calor extremo,27
azuay,1992-06-25,Calor extremo,27
azuay,1992-06-26,Calor extremo,27
azuay,1993-06-23,Calor extremo,43
azuay,1993-06-26,Calor extremo,43
azuay,1993-07-14,Calor extremo,13
azuay,1993-07-24,Calor extremo,22
azuay,1993-07-16,Calor extremo,13
azuay,1994-06-24,Calor extremo,2
azuay,1994-12-24,Calor extremo,1
azuay,1995-06-25,Calor extremo,50
azuay,1997-08-03,Calor extremo,60
azuay,1997-08-04,Calor extremo,60
azuay,1997-08-05,Calor extremo,60
azuay,1997-08-04,Calor extremo,57
azuay,1997-08-07,Calor extremo,57
azuay,1997-08-11,Calor extremo,60
azuay,1997-08-23,Calor extremo,49
azuay,1997-07-08,Calor extremo,1
azuay,1997-07-19,Calor extremo,7
azuay,1997-08-31,Calor extremo,49
azuay,1997-09-01,Calor extremo,49
azuay,1997-09-02,Calor extremo,49
azuay,1997-09-04,Calor extremo,49
azuay,1997-09-05,Calor extremo,49
azuay,1997-09-06,Calor extremo,49
azuay,1997-09-07,Calor extremo,49
azuay,1997-09-08,Calor extremo,49
azuay,1997-09-09,Calor extremo,49
azuay,1997-09-10,Calor extremo,49
azuay,1997-09-11,Calor extremo,49
azuay,1997-09-12,Calor extremo,49
azuay,1997-09-16,Calor extremo,52
azuay,1997-09-17,Calor extremo,52
azuay,1997-09-14,Calor extremo,46
azuay,1997-09-15,Calor extremo,46
azuay,1997-09-16,Calor extremo,46
azuay,1997-09-17,Calor extremo,46
azuay,1997-09-18,Calor extremo,46
azuay,1997-09-19,Calor extremo,46
azuay,1997-09-20,Calor extremo,46
azuay,1997-09-20,Calor extremo,45
azuay,1997-09-21,Calor extremo,45
azuay,1997-09-22,Calor extremo,45
azuay,1997-09-25,Calor extremo,46
azuay,1997-09-25,Calor extremo,45
azuay,1997-09-28,Calor extremo,45
azuay,1997-09-30,Calor extremo,46
azuay,1997-10-07,Calor extremo,52
azuay,1997-10-08,Calor extremo,52
azuay,1997-09-15,Calor extremo,28
azuay,1997-09-16,Calor extremo,28
azuay,1997-09-25,Calor extremo,36
azuay,1997-09-27,Calor extremo,37
azuay,1997-09-28,Calor extremo,37
azuay,1997-10-14,Calor extremo,52
azuay,1997-10-15,Calor extremo,52
azuay,1997-09-30,Calor extremo,36
azuay,1997-10-01,Calor extremo,36
azuay,1997-10-18,Calor extremo,52
azuay,1997-10-19,Calor extremo,52
azuay,1997-10-20,Calor extremo,52
azuay,1997-10-26,Calor extremo,55
azuay,1997-10-25,Calor extremo,51
azuay,1997-10-27,Calor extremo,52
azuay,1997-10-28,Calor extremo,52
azuay,1997-10-30,Calor extremo,52
azuay,1997-11-03,Calor extremo,55
azuay,1997-11-04,Calor extremo,55
azuay,1997-11-05,Calor extremo,55
azuay,1997-11-06,Calor extremo,55
azuay,1997-11-08,Calor extremo,55
azuay,1997-11-06,Calor extremo,52
azuay,1997-11-07,Calor extremo,52
azuay,1997-11-08,Calor extremo,52
azuay,1997-11-09,Calor extremo,52
azuay,1997-11-10,Calor extremo,52
azuay,1997-11-14,Calor extremo,55
azuay,1997-11-15,Calor extremo,55
azuay,1997-11-18,Calor extremo,56
azuay,1997-11-19,Calor extremo,56
azuay,1997-11-19,Calor extremo,55
azuay,1997-11-21,Calor extremo,55
azuay,1997-11-23,Calor extremo,56
azuay,1997-11-24,Calor extremo,56
azuay,1997-11-15,Calor extremo,46
azuay,1997-11-16,Calor extremo,46
azuay,1997-11-17,Calor extremo,46
azuay,1997-11-20,Calor extremo,47
azuay,1997-11-24,Calor extremo,48
azuay,1997-11-25,Calor extremo,48
azuay,1997-11-26,Calor extremo,48
azuay,1997-11-27,Calor extremo,48
azuay,1997-11-28,Calor extremo,48
azuay,1997-11-29,Calor extremo,48
azuay,1997-11-30,Calor extremo,48
azuay,1997-12-01,Calor extremo,48
azuay,1997-10-22,Calor extremo,7
azuay,1997-10-27,Calor extremo,11
azuay,1997-10-28,Calor extremo,11
azuay,1997-10-29,Calor extremo,11
azuay,1997-10-30,Calor extremo,11
azuay,1997-10-31,Calor extremo,11
azuay,1997-11-04,Calor extremo,11
azuay,1997-11-05,Calor extremo,11
azuay,1997-11-06,Calor extremo,11
azuay,1997-11-07,Calor extremo,11
azuay,1997-11-08,Calor extremo,11
azuay,1997-11-09,Calor extremo,11
azuay,1997-11-10,Calor extremo,11
azuay,1997-11-11,Calor extremo,11
azuay,1997-11-12,Calor extremo,11
azuay,1997-11-13,Calor extremo,11
azuay,1997-11-14,Calor extremo,11
azuay,1997-11-15,Calor extremo,11
azuay,1997-11-16,Calor extremo,11
azuay,1997-11-17,Calor extremo,11
azuay,1997-11-18,Calor extremo,11
azuay,1997-11-19,Calor extremo,11
azuay,1997-11-20,Calor extremo,11
azuay,1997-11-21,Calor extremo,11
azuay,1997-12-17,Calor extremo,36
azuay,1997-12-18,Calor extremo,36
azuay,1997-12-19,Calor extremo,36
azuay,1997-12-20,Calor extremo,36
azuay,1997-12-22,Calor extremo,36
azuay,1997-12-27,Calor extremo,39
azuay,1997-12-28,Calor extremo,39
azuay,1997-12-29,Calor extremo,39
azuay,1997-12-16,Calor extremo,25
azuay,1997-12-18,Calor extremo,26
azuay,1997-12-31,Calor extremo,34
azuay,1997-12-25,Calor extremo,26
azuay,1998-01-02,Calor extremo,33
azuay,1997-12-21,Calor extremo,20
azuay,1998-01-05,Calor extremo,33
azuay,1998-01-06,Calor extremo,33
azuay,1998-01-07,Calor extremo,33
azuay,1998-01-08,Calor extremo,33
azuay,1998-01-09,Calor extremo,33
azuay,1998-01-10,Calor extremo,33
azuay,1998-01-11,Calor extremo,33
azuay,1998-01-12,Calor extremo,33
azuay,1998-01-13,Calor extremo,33
azuay,1998-01-14,Calor extremo,33
azuay,1998-01-17,Calor extremo,34
azuay,1998-01-18,Calor extremo,34
azuay,1998-01-22,Calor extremo,33
azuay,1998-01-23,Calor extremo,33
azuay,1998-01-29,Calor extremo,33
azuay,1998-01-30,Calor extremo,33
azuay,1998-01-31,Calor extremo,33
azuay,1998-02-01,Calor extremo,33
azuay,1998-02-03,Calor extremo,33
azuay,1998-01-30,Calor extremo,28
azuay,1998-02-24,Calor extremo,52
azuay,1998-02-25,Calor extremo,52
azuay,1998-03-04,Calor extremo,57
azuay,1998-03-06,Calor extremo,57
azuay,1998-03-07,Calor extremo,57
azuay,1998-03-11,Calor extremo,60
azuay,1998-03-09,Calor extremo,57
azuay,1998-03-10,Calor extremo,57
azuay,1998-03-11,Calor extremo,57
azuay,1998-03-13,Calor extremo,58
azuay,1998-03-14,Calor extremo,58
azuay,1998-03-15,Calor extremo,58
azuay,1998-03-15,Calor extremo,57
azuay,1998-03-17,Calor extremo,58
azuay,1998-03-18,Calor extremo,58
azuay,1998-03-19,Calor extremo,58
azuay,1998-03-23,Calor extremo,60
azuay,1998-03-24,Calor extremo,60
azuay,1998-03-25,Calor extremo,60
azuay,1998-03-26,Calor extremo,60
azuay,1998-03-23,Calor extremo,56
azuay,1998-03-24,Calor extremo,56
azuay,1998-03-25,Calor extremo,56
azuay,1998-03-26,Calor extremo,56
azuay,1998-03-27,Calor extremo,56
azuay,1998-03-28,Calor extremo,56
azuay,1998-02-16,Calor extremo,15
azuay,1998-02-17,Calor extremo,15
azuay,1998-02-18,Calor extremo,15
azuay,1998-02-18,Calor extremo,14
azuay,1998-02-19,Calor extremo,14
azuay,1998-02-20,Calor extremo,14
azuay,1998-02-21,Calor extremo,14
azuay,1998-02-23,Calor extremo,15
azuay,1998-02-26,Calor extremo,15
azuay,1998-02-23,Calor extremo,11
azuay,1998-03-01,Calor extremo,16
azuay,1998-02-26,Calor extremo,11
azuay,1998-03-24,Calor extremo,36
azuay,1998-03-04,Calor extremo,15
azuay,1998-03-05,Calor extremo,15
azuay,1998-03-28,Calor extremo,37
azuay,1998-03-29,Calor extremo,37
azuay,1998-03-11,Calor extremo,18
azuay,1998-03-31,Calor extremo,37
azuay,1998-04-01,Calor extremo,37
azuay,1998-04-02,Calor extremo,37
azuay,1998-04-03,Calor extremo,37
azuay,1998-04-04,Calor extremo,37
azuay,1998-03-09,Calor extremo,9
azuay,1998-03-11,Calor extremo,9
azuay,1998-03-12,Calor extremo,9
azuay,1998-03-13,Calor extremo,9
azuay,1998-03-14,Calor extremo,9
azuay,1998-03-17,Calor extremo,9
azuay,1998-03-19,Calor extremo,10
azuay,1998-03-19,Calor extremo,9
azuay,1998-03-20,Calor extremo,9
azuay,1998-03-21,Calor extremo,9
azuay,1998-03-27,Calor extremo,9
azuay,1998-03-28,Calor extremo,9
azuay,1998-05-05,Calor extremo,44
azuay,1998-04-03,Calor extremo,10
azuay,1998-04-04,Calor extremo,10
azuay,1998-04-05,Calor extremo,10
azuay,1998-04-06,Calor extremo,10
azuay,1998-05-11,Calor extremo,44
azuay,1998-05-08,Calor extremo,38
azuay,1998-05-09,Calor extremo,38
azuay,1998-05-10,Calor extremo,38
azuay,1998-05-12,Calor extremo,38
azuay,1998-05-13,Calor extremo,38
azuay,1998-04-25,Calor extremo,19
azuay,1998-04-26,Calor extremo,19
azuay,1998-04-27,Calor extremo,19
azuay,1998-05-19,Calor extremo,38
azuay,1998-05-20,Calor extremo,38
azuay,1998-05-21,Calor extremo,38
azuay,1998-05-23,Calor extremo,38
azuay,1998-05-24,Calor extremo,38
azuay,1998-05-25,Calor extremo,38
azuay,1998-05-09,Calor extremo,21
azuay,1998-05-11,Calor extremo,21
azuay,1998-05-12,Calor extremo,21
azuay,1998-05-13,Calor extremo,21
azuay,1998-05-14,Calor extremo,21
azuay,1998-05-17,Calor extremo,19
azuay,1998-05-20,Calor extremo,21
azuay,1998-05-22,Calor extremo,21
azuay,1998-05-24,Calor extremo,21
azuay,1998-05-26,Calor extremo,21
azuay,1998-05-27,Calor extremo,21
azuay,1998-05-28,Calor extremo,21
azuay,1998-05-15,Calor extremo,1
azuay,1998-07-07,Calor extremo,49
azuay,1998-07-08,Calor extremo,49
azuay,1998-07-09,Calor extremo,49
azuay,1998-07-11,Calor extremo,48
azuay,1998-07-12,Calor extremo,48
azuay,1998-07-15,Calor extremo,49
azuay,1998-07-16,Calor extremo,49
azuay,1998-07-17,Calor extremo,49
chimborazo,1991-04-07,Calor extremo,18
chimborazo,1991-07-09,Calor extremo,51
chimborazo,1991-06-27,Calor extremo,30
chimborazo,1991-06-13,Calor extremo,11
chimborazo,1991-06-14,Calor extremo,11
chimborazo,1991-07-10,Calor extremo,36
chimborazo,1991-07-22,Calor extremo,47
chimborazo,1991-07-23,Calor extremo,47
chimborazo,1991-06-30,Calor extremo,23
chimborazo,1991-07-25,Calor extremo,47
chimborazo,1991-07-03,Calor extremo,23
chimborazo,1991-07-05,Calor extremo,23
chimborazo,1991-07-09,Calor extremo,23
chimborazo,1991-07-10,Calor extremo,23
chimborazo,1991-07-11,Calor extremo,23
chimborazo,1991-07-22,Calor extremo,32
chimborazo,1992-02-25,Calor extremo,49
chimborazo,1992-01-29,Calor extremo,12
chimborazo,1992-02-02,Calor extremo,14
chimborazo,1992-03-04,Calor extremo,32
chimborazo,1992-03-06,Calor extremo,33
chimborazo,1992-03-06,Calor extremo,32
chimborazo,1992-03-12,Calor extremo,37
chimborazo,1992-04-23,Calor extremo,51
chimborazo,1992-04-24,Calor extremo,51
chimborazo,1992-04-26,Calor extremo,51
chimborazo,1992-04-24,Calor extremo,45
chimborazo,1992-05-03,Calor extremo,49
chimborazo,1992-04-20,Calor extremo,35
chimborazo,1992-04-25,Calor extremo,38
chimborazo,1992-04-24,Calor extremo,4
chimborazo,1992-04-27,Calor extremo,5
chimborazo,1992-06-05,Calor extremo,7
chimborazo,1992-07-26,Calor extremo,33
chimborazo,1993-06-25,Calor extremo,3
chimborazo,1993-07-21,Calor extremo,19
chimborazo,1993-07-19,Calor extremo,16
chimborazo,1995-02-13,Calor extremo,52
chimborazo,1995-04-21,Calor extremo,11
chimborazo,1995-05-29,Calor extremo,23
chimborazo,1997-06-10,Calor extremo,18
chimborazo,1997-07-08,Calor extremo,36
chimborazo,1997-07-20,Calor extremo,45
chimborazo,1997-07-24,Calor extremo,46
chimborazo,1997-08-24,Calor extremo,49
chimborazo,1997-08-25,Calor extremo,49
chimborazo,1997-08-31,Calor extremo,50
chimborazo,1997-09-01,Calor extremo,50
chimborazo,1997-08-22,Calor extremo,30
chimborazo,1997-09-01,Calor extremo,39
chimborazo,1997-09-02,Calor extremo,39
chimborazo,1997-09-12,Calor extremo,48
chimborazo,1997-09-14,Calor extremo,49
chimborazo,1997-09-16,Calor extremo,50
chimborazo,1997-09-19,Calor extremo,50
chimborazo,1997-09-24,Calor extremo,54
chimborazo,1997-09-24,Calor extremo,53
chimborazo,1997-09-25,Calor extremo,53
chimborazo,1997-09-27,Calor extremo,53
chimborazo,1997-09-28,Calor extremo,53
chimborazo,1997-09-23,Calor extremo,47
chimborazo,1997-09-24,Calor extremo,47
chimborazo,1997-09-25,Calor extremo,47
chimborazo,1997-10-08,Calor extremo,53
chimborazo,1997-09-05,Calor extremo,11
chimborazo,1997-08-26,Calor extremo,0
chimborazo,1997-08-30,Calor extremo,3
chimborazo,1997-10-21,Calor extremo,54
chimborazo,1997-08-31,Calor extremo,2
chimborazo,1997-10-07,Calor extremo,32
chimborazo,1997-10-17,Calor extremo,38
chimborazo,1997-11-11,Calor extremo,60
chimborazo,1997-09-30,Calor extremo,16
chimborazo,1997-10-30,Calor extremo,37
chimborazo,1997-10-31,Calor extremo,37
chimborazo,1997-10-22,Calor extremo,27
chimborazo,1997-11-19,Calor extremo,52
chimborazo,1997-11-22,Calor extremo,43
chimborazo,1997-11-23,Calor extremo,43
chimborazo,1997-10-25,Calor extremo,13
chimborazo,1997-10-26,Calor extremo,13
chimborazo,1997-10-27,Calor extremo,13
chimborazo,1997-10-22,Calor extremo,7
chimborazo,1997-10-23,Calor extremo,7
chimborazo,1997-12-08,Calor extremo,52
chimborazo,1997-12-12,Calor extremo,54
chimborazo,1997-12-16,Calor extremo,53
chimborazo,1997-11-15,Calor extremo,21
chimborazo,1997-11-29,Calor extremo,34
chimborazo,1997-12-01,Calor extremo,34
chimborazo,1997-12-02,Calor extremo,34
chimborazo,1997-11-21,Calor extremo,21
chimborazo,1997-11-18,Calor extremo,17
chimborazo,1997-11-17,Calor extremo,13
chimborazo,1997-11-26,Calor extremo,21
chimborazo,1998-01-21,Calor extremo,60
chimborazo,1997-12-01,Calor extremo,4
chimborazo,1997-12-07,Calor extremo,8
chimborazo,1997-12-09,Calor extremo,9
chimborazo,1997-12-10,Calor extremo,9
chimborazo,1998-01-19,Calor extremo,47
chimborazo,1998-01-20,Calor extremo,47
chimborazo,1997-12-05,Calor extremo,0
chimborazo,1998-01-11,Calor extremo,36
chimborazo,1998-01-12,Calor extremo,36
chimborazo,1998-01-02,Calor extremo,19
chimborazo,1998-01-05,Calor extremo,19
chimborazo,1998-01-07,Calor extremo,19
chimborazo,1998-01-08,Calor extremo,19
chimborazo,1997-12-26,Calor extremo,5
chimborazo,1997-12-28,Calor extremo,6
chimborazo,1998-01-21,Calor extremo,29
chimborazo,1998-01-23,Calor extremo,29
chimborazo,1998-02-03,Calor extremo,38
chimborazo,1998-01-01,Calor extremo,4
chimborazo,1998-01-25,Calor extremo,26
chimborazo,1998-01-26,Calor extremo,26
chimborazo,1998-01-25,Calor extremo,23
chimborazo,1998-01-27,Calor extremo,24
chimborazo,1998-03-05,Calor extremo,60
chimborazo,1998-01-31,Calor extremo,23
chimborazo,1998-02-01,Calor extremo,23
chimborazo,1998-02-02,Calor extremo,23
chimborazo,1998-02-03,Calor extremo,23
chimborazo,1998-02-04,Calor extremo,23
chimborazo,1998-02-05,Calor extremo,23
chimborazo,1998-02-28,Calor extremo,45
chimborazo,1998-02-14,Calor extremo,30
chimborazo,1998-03-02,Calor extremo,45
chimborazo,1998-02-16,Calor extremo,30
chimborazo,1998-03-09,Calor extremo,50
chimborazo,1998-01-25,Calor extremo,6
chimborazo,1998-01-26,Calor extremo,6
chimborazo,1998-03-17,Calor extremo,55
chimborazo,1998-03-03,Calor extremo,40
chimborazo,1998-02-01,Calor extremo,9
chimborazo,1998-02-02,Calor extremo,9
chimborazo,1998-03-08,Calor extremo,41
chimborazo,1998-01-29,Calor extremo,2
chimborazo,1998-01-31,Calor extremo,2
chimborazo,1998-02-01,Calor extremo,2
chimborazo,1998-03-28,Calor extremo,56
chimborazo,1998-02-10,Calor extremo,9
chimborazo,1998-02-04,Calor extremo,2
chimborazo,1998-02-05,Calor extremo,2
chimborazo,1998-02-06,Calor extremo,2
chimborazo,1998-02-07,Calor extremo,2
chimborazo,1998-02-17,Calor extremo,11
chimborazo,1998-03-17,Calor extremo,38
chimborazo,1998-03-19,Calor extremo,39
chimborazo,1998-02-11,Calor extremo,2
chimborazo,1998-03-14,Calor extremo,32
chimborazo,1998-03-15,Calor extremo,32
chimborazo,1998-03-16,Calor extremo,32
chimborazo,1998-03-10,Calor extremo,25
chimborazo,1998-03-18,Calor extremo,32
chimborazo,1998-02-25,Calor extremo,10
chimborazo,1998-02-26,Calor extremo,10
chimborazo,1998-04-18,Calor extremo,60
chimborazo,1998-03-25,Calor extremo,35
chimborazo,1998-03-26,Calor extremo,35
chimborazo,1998-03-06,Calor extremo,14
chimborazo,1998-03-21,Calor extremo,28
chimborazo,1998-03-22,Calor extremo,28
chimborazo,1998-03-23,Calor extremo,28
chimborazo,1998-03-24,Calor extremo,28
chimborazo,1998-03-10,Calor extremo,13
chimborazo,1998-03-11,Calor extremo,13
chimborazo,1998-03-12,Calor extremo,13
chimborazo,1998-03-13,Calor extremo,13
chimborazo,1998-03-14,Calor extremo,13
chimborazo,1998-03-30,Calor extremo,28
chimborazo,1998-03-31,Calor extremo,28
chimborazo,1998-04-01,Calor extremo,28
chimborazo,1998-03-25,Calor extremo,20
chimborazo,1998-03-27,Calor extremo,20
chimborazo,1998-03-28,Calor extremo,20
chimborazo,1998-03-29,Calor extremo,20
chimborazo,1998-04-15,Calor extremo,36
chimborazo,1998-03-31,Calor extremo,20
chimborazo,1998-04-01,Calor extremo,20
chimborazo,1998-03-23,Calor extremo,10
chimborazo,1998-04-24,Calor extremo,40
chimborazo,1998-04-25,Calor extremo,40
chimborazo,1998-04-26,Calor extremo,40
chimborazo,1998-04-27,Calor extremo,40
chimborazo,1998-04-05,Calor extremo,17
chimborazo,1998-04-29,Calor extremo,40
chimborazo,1998-04-30,Calor extremo,40
chimborazo,1998-05-15,Calor extremo,54
chimborazo,1998-05-17,Calor extremo,54
chimborazo,1998-05-03,Calor extremo,39
chimborazo,1998-05-04,Calor extremo,39
chimborazo,1998-03-28,Calor extremo,1
chimborazo,1998-03-29,Calor extremo,1
chimborazo,1998-03-30,Calor extremo,1
chimborazo,1998-03-31,Calor extremo,1
chimborazo,1998-04-01,Calor extremo,1
chimborazo,1998-05-18,Calor extremo,47
chimborazo,1998-05-18,Calor extremo,46
chimborazo,1998-05-19,Calor extremo,46
chimborazo,1998-05-10,Calor extremo,36
chimborazo,1998-05-11,Calor extremo,36
chimborazo,1998-05-22,Calor extremo,46
chimborazo,1998-05-23,Calor extremo,46
chimborazo,1998-05-14,Calor extremo,36
chimborazo,1998-05-26,Calor extremo,45
chimborazo,1998-05-27,Calor extremo,45
chimborazo,1998-05-28,Calor extremo,45
chimborazo,1998-05-27,Calor extremo,43
chimborazo,1998-05-28,Calor extremo,43
chimborazo,1998-05-29,Calor extremo,43
chimborazo,1998-05-30,Calor extremo,43
chimborazo,1998-06-01,Calor extremo,44
chimborazo,1998-06-01,Calor extremo,43
chimborazo,1998-05-27,Calor extremo,37
chimborazo,1998-05-28,Calor extremo,37
chimborazo,1998-05-19,Calor extremo,27
chimborazo,1998-05-20,Calor extremo,27
chimborazo,1998-05-21,Calor extremo,27
chimborazo,1998-05-22,Calor extremo,27
chimborazo,1998-06-25,Calor extremo,60
chimborazo,1998-05-03,Calor extremo,6
chimborazo,1998-05-04,Calor extremo,6
chimborazo,1998-05-07,Calor extremo,8
chimborazo,1998-05-26,Calor extremo,26
chimborazo,1998-05-27,Calor extremo,26
chimborazo,1998-05-28,Calor extremo,26
chimborazo,1998-06-17,Calor extremo,39
chimborazo,1998-06-20,Calor extremo,39
chimborazo,1998-06-23,Calor extremo,41
chimborazo,1998-05-20,Calor extremo,2
chimborazo,1998-05-21,Calor extremo,2
chimborazo,1998-05-22,Calor extremo,2
chimborazo,1998-05-23,Calor extremo,2
chimborazo,1998-05-24,Calor extremo,2
chimborazo,1998-05-25,Calor extremo,2
chimborazo,1998-05-25,Calor extremo,1
chimborazo,1998-06-07,Calor extremo,13
chimborazo,1998-06-08,Calor extremo,13
chimborazo,1998-05-28,Calor extremo,1
chimborazo,1998-07-03,Calor extremo,36
chimborazo,1998-07-04,Calor extremo,36
chimborazo,1998-07-26,Calor extremo,57
chimborazo,1998-07-02,Calor extremo,31
pichincha,1991-07-03,Calor extremo,36
pichincha,1991-07-06,Calor extremo,38
pichincha,1991-07-21,Calor extremo,48
pichincha,1991-06-11,Calor extremo,7
pichincha,1991-08-05,Calor extremo,59
pichincha,1991-08-06,Calor extremo,59
pichincha,1991-08-07,Calor extremo,59
pichincha,1991-07-28,Calor extremo,48
pichincha,1991-07-29,Calor extremo,48
pichincha,1991-07-07,Calor extremo,25
pichincha,1991-07-08,Calor extremo,25
pichincha,1991-07-14,Calor extremo,26
pichincha,1991-08-25,Calor extremo,59
pichincha,1991-12-20,Calor extremo,23
pichincha,1991-12-05,Calor extremo,7
pichincha,1992-01-10,Calor extremo,2
pichincha,1992-02-06,Calor extremo,20
pichincha,1992-02-07,Calor extremo,20
pichincha,1992-02-08,Calor extremo,20
pichincha,1992-02-08,Calor extremo,5
pichincha,1992-03-29,Calor extremo,49
pichincha,1992-03-28,Calor extremo,28
pichincha,1992-03-31,Calor extremo,28
pichincha,1992-05-01,Calor extremo,44
pichincha,1992-03-31,Calor extremo,12
pichincha,1992-04-23,Calor extremo,14
pichincha,1992-07-04,Calor extremo,55
pichincha,1992-07-18,Calor extremo,26
pichincha,1992-07-17,Calor extremo,24
pichincha,1993-07-24,Calor extremo,52
pichincha,1993-07-25,Calor extremo,52
pichincha,1993-08-11,Calor extremo,51
pichincha,1993-09-01,Calor extremo,60
pichincha,1994-05-22,Calor extremo,29
pichincha,1995-01-08,Calor extremo,49
pichincha,1995-01-02,Calor extremo,23
pichincha,1995-01-03,Calor extremo,23
pichincha,1995-01-04,Calor extremo,23
pichincha,1995-05-13,Calor extremo,39
pichincha,1995-04-12,Calor extremo,7
pichincha,1997-07-01,Calor extremo,58
pichincha,1997-08-14,Calor extremo,52
pichincha,1997-08-10,Calor extremo,36
pichincha,1997-08-11,Calor extremo,36
pichincha,1997-07-16,Calor extremo,9
pichincha,1997-09-02,Calor extremo,56
pichincha,1997-07-18,Calor extremo,6
pichincha,1997-07-19,Calor extremo,6
pichincha,1997-07-21,Calor extremo,6
pichincha,1997-07-22,Calor extremo,6
pichincha,1997-07-23,Calor extremo,6
pichincha,1997-07-24,Calor extremo,6
pichincha,1997-07-26,Calor extremo,7
pichincha,1997-07-27,Calor extremo,7
pichincha,1997-07-30,Calor extremo,9
pichincha,1997-07-31,Calor extremo,9
pichincha,1997-08-01,Calor extremo,9
pichincha,1997-08-02,Calor extremo,9
pichincha,1997-08-03,Calor extremo,9
pichincha,1997-08-04,Calor extremo,9
pichincha,1997-09-24,Calor extremo,59
pichincha,1997-09-29,Calor extremo,60
pichincha,1997-09-30,Calor extremo,60
pichincha,1997-10-01,Calor extremo,60
pichincha,1997-10-02,Calor extremo,60
pichincha,1997-10-03,Calor extremo,60
pichincha,1997-10-04,Calor extremo,60
pichincha,1997-09-04,Calor extremo,29
pichincha,1997-09-16,Calor extremo,40
pichincha,1997-09-17,Calor extremo,40
pichincha,1997-09-18,Calor extremo,40
pichincha,1997-09-19,Calor extremo,40
pichincha,1997-09-24,Calor extremo,40
pichincha,1997-10-04,Calor extremo,40
pichincha,1997-10-05,Calor extremo,40
pichincha,1997-10-06,Calor extremo,40
pichincha,1997-10-27,Calor extremo,60
pichincha,1997-11-09,Calor extremo,60
pichincha,1997-11-10,Calor extremo,60
pichincha,1997-10-20,Calor extremo,32
pichincha,1997-11-18,Calor extremo,55
pichincha,1997-11-19,Calor extremo,55
pichincha,1997-12-01,Calor extremo,55
pichincha,1997-12-05,Calor extremo,55
pichincha,1997-12-06,Calor extremo,55
pichincha,1997-12-07,Calor extremo,55
pichincha,1997-12-13,Calor extremo,60
pichincha,1997-12-14,Calor extremo,60
pichincha,1997-10-24,Calor extremo,8
pichincha,1997-10-18,Calor extremo,1
pichincha,1997-10-20,Calor extremo,1
pichincha,1997-10-23,Calor extremo,1
pichincha,1997-10-24,Calor extremo,1
pichincha,1997-10-25,Calor extremo,1
pichincha,1997-10-27,Calor extremo,1
pichincha,1997-11-17,Calor extremo,19
pichincha,1997-11-10,Calor extremo,9
pichincha,1997-11-11,Calor extremo,9
pichincha,1997-11-12,Calor extremo,9
pichincha,1997-11-24,Calor extremo,14
pichincha,1997-12-14,Calor extremo,22
pichincha,1997-12-18,Calor extremo,22
pichincha,1997-12-19,Calor extremo,22
pichincha,1997-12-26,Calor extremo,23
pichincha,1997-12-28,Calor extremo,24
pichincha,1998-01-06,Calor extremo,32
pichincha,1998-01-07,Calor extremo,32
pichincha,1998-01-08,Calor extremo,32
pichincha,1998-01-11,Calor extremo,32
pichincha,1998-01-27,Calor extremo,44
pichincha,1998-02-03,Calor extremo,44
pichincha,1998-02-04,Calor extremo,44
pichincha,1998-02-05,Calor extremo,44
pichincha,1998-02-06,Calor extremo,44
pichincha,1998-01-20,Calor extremo,26
pichincha,1998-01-21,Calor extremo,26
pichincha,1998-01-22,Calor extremo,26
pichincha,1998-01-23,Calor extremo,26
pichincha,1998-01-24,Calor extremo,26
pichincha,1998-01-25,Calor extremo,26
pichincha,1998-02-16,Calor extremo,47
pichincha,1998-02-17,Calor extremo,47
pichincha,1998-02-18,Calor extremo,47
pichincha,1998-01-03,Calor extremo,0
pichincha,1998-01-04,Calor extremo,0
pichincha,1998-01-06,Calor extremo,1
pichincha,1998-01-06,Calor extremo,0
pichincha,1998-01-07,Calor extremo,0
pichincha,1998-01-08,Calor extremo,0
pichincha,1998-01-09,Calor extremo,0
pichincha,1998-01-10,Calor extremo,0
pichincha,1998-01-11,Calor extremo,0
pichincha,1998-01-12,Calor extremo,0
pichincha,1998-01-13,Calor extremo,0
pichincha,1998-03-01,Calor extremo,46
pichincha,1998-03-02,Calor extremo,46
pichincha,1998-03-04,Calor extremo,47
pichincha,1998-03-05,Calor extremo,47
pichincha,1998-03-06,Calor extremo,47
pichincha,1998-03-07,Calor extremo,47
pichincha,1998-03-08,Calor extremo,47
pichincha,1998-03-09,Calor extremo,47
pichincha,1998-03-10,Calor extremo,47
pichincha,1998-03-11,Calor extremo,47
pichincha,1998-03-12,Calor extremo,47
